"filename"	"nutt_ad"	"nutt_peer"	"target_child_id.x"	"tot"	"prop_peer"
"Korgesaar/Kaisa/050904.xml"	377	NA	NA	NA	NA
"Korgesaar/mia01.xml"	554	NA	NA	NA	NA
"Korgesaar/olivia01.xml"	556	5	19657	561	0.0089126559714795
"Korgesaar/ruuben02.xml"	461	NA	NA	NA	NA
"Korgesaar/ruuben03f.xml"	447	NA	NA	NA	NA
"Korgesaar/ruuben04f.xml"	423	NA	NA	NA	NA
"Korgesaar/sirlin01.xml"	302	NA	NA	NA	NA
"Koroschetz/1de.xml"	274	NA	NA	NA	NA
"Koroschetz/1it.xml"	255	NA	NA	NA	NA
"Koroschetz/2de.xml"	165	NA	NA	NA	NA
"Koroschetz/2it.xml"	131	NA	NA	NA	NA
"Koroschetz/3de.xml"	119	NA	NA	NA	NA
"Koroschetz/3it.xml"	211	NA	NA	NA	NA
"Kovacevic/antbla/010303.xml"	63	NA	NA	NA	NA
"Kovacevic/antbla/010315.xml"	101	NA	NA	NA	NA
"Kovacevic/antbla/010401.xml"	112	NA	NA	NA	NA
"Kovacevic/antbla/010415.xml"	130	NA	NA	NA	NA
"Kovacevic/antbla/010510.xml"	98	NA	NA	NA	NA
"Kovacevic/antbla/010615.xml"	99	NA	NA	NA	NA
"Kovacevic/antbla/010702.xml"	149	NA	NA	NA	NA
"Kovacevic/antbla/010715.xml"	238	NA	NA	NA	NA
"Kovacevic/antbla/010727.xml"	191	1	15934	192	0.00520833333333333
"Kovacevic/antbla/010915.xml"	339	NA	NA	NA	NA
"Kovacevic/antbla/011000.xml"	341	NA	NA	NA	NA
"Kovacevic/antbla/011010.xml"	95	NA	NA	NA	NA
"Kovacevic/antbla/011021.xml"	72	NA	NA	NA	NA
"Kovacevic/antbla/011030.xml"	66	NA	NA	NA	NA
"Kovacevic/antbla/011110.xml"	71	NA	NA	NA	NA
"Kovacevic/antbla/011117.xml"	81	NA	NA	NA	NA
"Kovacevic/antbla/011125.xml"	87	NA	NA	NA	NA
"Kovacevic/antbla/020002.xml"	148	NA	NA	NA	NA
"Kovacevic/antbla/020012.xml"	132	NA	NA	NA	NA
"Kovacevic/antbla/020028.xml"	74	NA	NA	NA	NA
"Kovacevic/antbla/020108.xml"	47	NA	NA	NA	NA
"Kovacevic/antbla/020117.xml"	322	NA	NA	NA	NA
"Kovacevic/antbla/020128.xml"	172	NA	NA	NA	NA
"Kovacevic/antbla/020210.xml"	225	NA	NA	NA	NA
"Kovacevic/antbla/020219.xml"	221	NA	NA	NA	NA
"Kovacevic/antbla/020225.xml"	304	NA	NA	NA	NA
"Kovacevic/antbla/020302.xml"	135	NA	NA	NA	NA
"Kovacevic/antbla/020310.xml"	345	NA	NA	NA	NA
"Kovacevic/antbla/020320.xml"	356	NA	NA	NA	NA
"Kovacevic/antbla/020402.xml"	320	NA	NA	NA	NA
"Kovacevic/antbla/020414.xml"	316	NA	NA	NA	NA
"Kovacevic/antbla/020423.xml"	412	NA	NA	NA	NA
"Kovacevic/antbla/020505.xml"	289	NA	NA	NA	NA
"Kovacevic/antbla/020513.xml"	374	NA	NA	NA	NA
"Kovacevic/antbla/020522.xml"	442	NA	NA	NA	NA
"Kovacevic/antbla/020600.xml"	248	NA	NA	NA	NA
"Kovacevic/antbla/020618.xml"	217	NA	NA	NA	NA
"Kovacevic/antbla/020629.xml"	238	NA	NA	NA	NA
"Kovacevic/antbla/020709.xml"	403	NA	NA	NA	NA
"Kovacevic/antbla/020718.xml"	337	NA	NA	NA	NA
"Kovacevic/antbla/020801.xml"	370	NA	NA	NA	NA
"Kovacevic/antbla/020816.xml"	355	NA	NA	NA	NA
"Kovacevic/marjon/010503.xml"	263	NA	NA	NA	NA
"Kovacevic/marjon/010516.xml"	343	NA	NA	NA	NA
"Kovacevic/marjon/010600.xml"	272	NA	NA	NA	NA
"Kovacevic/marjon/010614.xml"	250	NA	NA	NA	NA
"Kovacevic/marjon/010628.xml"	333	NA	NA	NA	NA
"Kovacevic/marjon/010712.xml"	247	NA	NA	NA	NA
"Kovacevic/marjon/010726.xml"	238	NA	NA	NA	NA
"Kovacevic/marjon/010809.xml"	110	NA	NA	NA	NA
"Kovacevic/marjon/010823.xml"	152	NA	NA	NA	NA
"Kovacevic/marjon/010907.xml"	447	NA	NA	NA	NA
"Kovacevic/marjon/011018.xml"	332	NA	NA	NA	NA
"Kovacevic/marjon/011101.xml"	185	NA	NA	NA	NA
"Kovacevic/marjon/011122.xml"	588	NA	NA	NA	NA
"Kovacevic/marjon/020006.xml"	178	NA	NA	NA	NA
"Kovacevic/marjon/020020.xml"	341	NA	NA	NA	NA
"Kovacevic/marjon/020103.xml"	221	NA	NA	NA	NA
"Kovacevic/marjon/020116.xml"	272	NA	NA	NA	NA
"Kovacevic/marjon/020200.xml"	331	NA	NA	NA	NA
"Kovacevic/marjon/020229.xml"	335	NA	NA	NA	NA
"Kovacevic/marjon/020312.xml"	442	NA	NA	NA	NA
"Kovacevic/marjon/020502.xml"	336	NA	NA	NA	NA
"Kovacevic/marjon/020509.xml"	428	NA	NA	NA	NA
"Kovacevic/marjon/020516.xml"	359	NA	NA	NA	NA
"Kovacevic/marjon/020523.xml"	418	NA	NA	NA	NA
"Kovacevic/marjon/020530.xml"	477	NA	NA	NA	NA
"Kovacevic/marjon/020608.xml"	360	NA	NA	NA	NA
"Kovacevic/marjon/020620.xml"	371	NA	NA	NA	NA
"Kovacevic/marjon/020627.xml"	345	NA	NA	NA	NA
"Kovacevic/marjon/020710.xml"	571	NA	NA	NA	NA
"Kovacevic/marjon/020718.xml"	118	NA	NA	NA	NA
"Kovacevic/marjon/020725.xml"	429	NA	NA	NA	NA
"Kovacevic/marjon/020801.xml"	386	NA	NA	NA	NA
"Kovacevic/marjon/020808.xml"	369	11	15944	380	0.0289473684210526
"Kovacevic/marjon/020815.xml"	39	NA	NA	NA	NA
"Kovacevic/marjon/020904.xml"	547	NA	NA	NA	NA
"Kovacevic/marjon/021128.xml"	485	NA	NA	NA	NA
"Kovacevic/vjeran/001019.xml"	39	NA	NA	NA	NA
"Kovacevic/vjeran/010022.xml"	133	NA	NA	NA	NA
"Kovacevic/vjeran/010103.xml"	59	NA	NA	NA	NA
"Kovacevic/vjeran/010224.xml"	215	NA	NA	NA	NA
"Kovacevic/vjeran/010301.xml"	397	NA	NA	NA	NA
"Kovacevic/vjeran/010323.xml"	323	NA	NA	NA	NA
"Kovacevic/vjeran/010413a.xml"	20	NA	NA	NA	NA
"Kovacevic/vjeran/010413b.xml"	383	NA	NA	NA	NA
"Kovacevic/vjeran/010512.xml"	130	NA	NA	NA	NA
"Kovacevic/vjeran/010617.xml"	165	NA	NA	NA	NA
"Kovacevic/vjeran/010708.xml"	1389	NA	NA	NA	NA
"Kovacevic/vjeran/010713.xml"	371	NA	NA	NA	NA
"Kovacevic/vjeran/010720.xml"	478	NA	NA	NA	NA
"Kovacevic/vjeran/010810.xml"	300	NA	NA	NA	NA
"Kovacevic/vjeran/010826.xml"	188	NA	NA	NA	NA
"Kovacevic/vjeran/010903.xml"	258	NA	NA	NA	NA
"Kovacevic/vjeran/010924.xml"	191	23	15951	214	0.107476635514019
"Kovacevic/vjeran/011012.xml"	52	NA	NA	NA	NA
"Kovacevic/vjeran/011028.xml"	216	NA	NA	NA	NA
"Kovacevic/vjeran/011109.xml"	39	NA	NA	NA	NA
"Kovacevic/vjeran/011116.xml"	513	NA	NA	NA	NA
"Kovacevic/vjeran/020000.xml"	443	NA	NA	NA	NA
"Kovacevic/vjeran/020012.xml"	462	NA	NA	NA	NA
"Kovacevic/vjeran/020105.xml"	178	NA	NA	NA	NA
"Kovacevic/vjeran/020119.xml"	768	NA	NA	NA	NA
"Kovacevic/vjeran/020128.xml"	214	NA	NA	NA	NA
"Kovacevic/vjeran/020211.xml"	111	NA	NA	NA	NA
"Kovacevic/vjeran/020219.xml"	221	67	15951	288	0.232638888888889
"Kovacevic/vjeran/020228.xml"	78	NA	NA	NA	NA
"Kovacevic/vjeran/020307a.xml"	58	NA	NA	NA	NA
"Kovacevic/vjeran/020307b.xml"	646	NA	NA	NA	NA
"Kovacevic/vjeran/020321.xml"	86	12	15951	98	0.122448979591837
"Kovacevic/vjeran/020328.xml"	946	NA	NA	NA	NA
"Kovacevic/vjeran/020409.xml"	633	NA	NA	NA	NA
"Kovacevic/vjeran/020413.xml"	349	NA	NA	NA	NA
"Kovacevic/vjeran/020414.xml"	177	NA	NA	NA	NA
"Kovacevic/vjeran/020424.xml"	252	NA	NA	NA	NA
"Kovacevic/vjeran/020427.xml"	268	NA	NA	NA	NA
"Kovacevic/vjeran/020503.xml"	37	1	15951	38	0.0263157894736842
"Kovacevic/vjeran/020511.xml"	136	36	15951	172	0.209302325581395
"Kovacevic/vjeran/020530.xml"	24	NA	NA	NA	NA
"Kovacevic/vjeran/020608.xml"	116	NA	NA	NA	NA
"Kovacevic/vjeran/020624.xml"	211	NA	NA	NA	NA
"Kovacevic/vjeran/020712.xml"	85	NA	NA	NA	NA
"Kovacevic/vjeran/020815a.xml"	145	NA	NA	NA	NA
"Kovacevic/vjeran/020815b.xml"	182	NA	NA	NA	NA
"Kovacevic/vjeran/020815c.xml"	204	NA	NA	NA	NA
"Kovacevic/vjeran/020927.xml"	109	0	15951	109	0
"Kovacevic/vjeran/021017.xml"	220	NA	NA	NA	NA
"Kovacevic/vjeran/021100.xml"	77	NA	NA	NA	NA
"Kovacevic/vjeran/021114.xml"	11	NA	NA	NA	NA
"Kovacevic/vjeran/030009.xml"	543	NA	NA	NA	NA
"Kovacevic/vjeran/030021.xml"	171	NA	NA	NA	NA
"Kovacevic/vjeran/030030.xml"	132	NA	NA	NA	NA
"Kovacevic/vjeran/030118.xml"	263	NA	NA	NA	NA
"Kovacevic/vjeran/030230.xml"	288	NA	NA	NA	NA
"Krupa/060222.xml"	16	269	8550	285	0.943859649122807
"Krupa/060227a.xml"	3	96	8550	99	0.96969696969697
"Krupa/060227b.xml"	5	125	8550	130	0.961538461538462
"Krupa/060303.xml"	24	46	8550	70	0.657142857142857
"Krupa/060714a.xml"	34	199	8550	233	0.854077253218884
"Krupa/060714b.xml"	16	184	8550	200	0.92
"Krupa/060814.xml"	9	27	8550	36	0.75
"Krupa/060827.xml"	17	87	8550	104	0.836538461538462
"Krupa/060828.xml"	23	145	8550	168	0.863095238095238
"Krupa/060918.xml"	13	169	8550	182	0.928571428571429
"Krupa/070019.xml"	3	147	8550	150	0.98
"Krupa/070020.xml"	13	168	8550	181	0.92817679558011
"Krupa/070121.xml"	NA	247	8550	NA	NA
"Krupa/070124.xml"	6	138	8550	144	0.958333333333333
"Krupa/070303a.xml"	NA	220	8550	NA	NA
"Krupa/070303b.xml"	4	205	8550	209	0.980861244019139
"Krupa/070330.xml"	16	204	8550	220	0.927272727272727
"Krupa/070400.xml"	16	166	8550	182	0.912087912087912
"Krupa/070520.xml"	29	221	8550	250	0.884
"Krupa/070521.xml"	20	153	8550	173	0.884393063583815
"Krupa/070705.xml"	10	204	8550	214	0.953271028037383
"Krupa/070706.xml"	3	168	8550	171	0.982456140350877
"Kuczaj/020424.xml"	120	NA	NA	NA	NA
"Kuczaj/020500.xml"	117	NA	NA	NA	NA
"Kuczaj/020507.xml"	137	NA	NA	NA	NA
"Kuczaj/020510.xml"	60	NA	NA	NA	NA
"Kuczaj/020514.xml"	96	NA	NA	NA	NA
"Kuczaj/020516.xml"	26	NA	NA	NA	NA
"Kuczaj/020520.xml"	91	NA	NA	NA	NA
"Kuczaj/020522.xml"	134	NA	NA	NA	NA
"Kuczaj/020523.xml"	122	NA	NA	NA	NA
"Kuczaj/020526.xml"	85	NA	NA	NA	NA
"Kuczaj/020529.xml"	101	NA	NA	NA	NA
"Kuczaj/020604.xml"	59	NA	NA	NA	NA
"Kuczaj/020606.xml"	111	NA	NA	NA	NA
"Kuczaj/020610.xml"	67	NA	NA	NA	NA
"Kuczaj/020614a.xml"	102	NA	NA	NA	NA
"Kuczaj/020614b.xml"	62	NA	NA	NA	NA
"Kuczaj/020614c.xml"	92	NA	NA	NA	NA
"Kuczaj/020618.xml"	89	NA	NA	NA	NA
"Kuczaj/020700.xml"	163	NA	NA	NA	NA
"Kuczaj/020704.xml"	115	NA	NA	NA	NA
"Kuczaj/020707.xml"	166	NA	NA	NA	NA
"Kuczaj/020711.xml"	246	NA	NA	NA	NA
"Kuczaj/020714.xml"	96	NA	NA	NA	NA
"Kuczaj/020715.xml"	156	NA	NA	NA	NA
"Kuczaj/020718.xml"	98	NA	NA	NA	NA
"Kuczaj/020726.xml"	223	NA	NA	NA	NA
"Kuczaj/020801.xml"	173	NA	NA	NA	NA
"Kuczaj/020806.xml"	143	NA	NA	NA	NA
"Kuczaj/020808.xml"	128	NA	NA	NA	NA
"Kuczaj/020814.xml"	169	NA	NA	NA	NA
"Kuczaj/020818.xml"	144	NA	NA	NA	NA
"Kuczaj/020822.xml"	206	NA	NA	NA	NA
"Kuczaj/020825.xml"	171	NA	NA	NA	NA
"Kuczaj/020829.xml"	188	NA	NA	NA	NA
"Kuczaj/020901.xml"	106	NA	NA	NA	NA
"Kuczaj/020905.xml"	152	NA	NA	NA	NA
"Kuczaj/020908.xml"	90	NA	NA	NA	NA
"Kuczaj/020911.xml"	113	NA	NA	NA	NA
"Kuczaj/020916.xml"	113	NA	NA	NA	NA
"Kuczaj/020919.xml"	137	NA	NA	NA	NA
"Kuczaj/020923.xml"	182	NA	NA	NA	NA
"Kuczaj/020927.xml"	161	NA	NA	NA	NA
"Kuczaj/020930.xml"	310	NA	NA	NA	NA
"Kuczaj/021003.xml"	189	NA	NA	NA	NA
"Kuczaj/021006.xml"	171	NA	NA	NA	NA
"Kuczaj/021007.xml"	198	NA	NA	NA	NA
"Kuczaj/021012.xml"	403	NA	NA	NA	NA
"Kuczaj/021015.xml"	174	NA	NA	NA	NA
"Kuczaj/021020.xml"	179	NA	NA	NA	NA
"Kuczaj/021022.xml"	238	NA	NA	NA	NA
"Kuczaj/021027.xml"	499	NA	NA	NA	NA
"Kuczaj/021030.xml"	252	NA	NA	NA	NA
"Kuczaj/021102.xml"	471	NA	NA	NA	NA
"Kuczaj/021106.xml"	206	NA	NA	NA	NA
"Kuczaj/021110.xml"	147	NA	NA	NA	NA
"Kuczaj/021113.xml"	189	NA	NA	NA	NA
"Kuczaj/021118.xml"	215	NA	NA	NA	NA
"Kuczaj/021121.xml"	204	NA	NA	NA	NA
"Kuczaj/021125.xml"	182	NA	NA	NA	NA
"Kuczaj/021130.xml"	148	NA	NA	NA	NA
"Kuczaj/030007.xml"	126	NA	NA	NA	NA
"Kuczaj/030016.xml"	97	NA	NA	NA	NA
"Kuczaj/030025.xml"	174	NA	NA	NA	NA
"Kuczaj/030029.xml"	180	NA	NA	NA	NA
"Kuczaj/030101.xml"	161	NA	NA	NA	NA
"Kuczaj/030105.xml"	102	NA	NA	NA	NA
"Kuczaj/030108.xml"	164	NA	NA	NA	NA
"Kuczaj/030111.xml"	167	NA	NA	NA	NA
"Kuczaj/030115.xml"	230	NA	NA	NA	NA
"Kuczaj/030118.xml"	191	NA	NA	NA	NA
"Kuczaj/030122.xml"	179	NA	NA	NA	NA
"Kuczaj/030126.xml"	176	NA	NA	NA	NA
"Kuczaj/030128.xml"	210	NA	NA	NA	NA
"Kuczaj/030201.xml"	175	NA	NA	NA	NA
"Kuczaj/030205.xml"	165	NA	NA	NA	NA
"Kuczaj/030207.xml"	168	NA	NA	NA	NA
"Kuczaj/030209.xml"	213	NA	NA	NA	NA
"Kuczaj/030218.xml"	183	NA	NA	NA	NA
"Kuczaj/030221.xml"	172	NA	NA	NA	NA
"Kuczaj/030226.xml"	156	NA	NA	NA	NA
"Kuczaj/030229.xml"	184	NA	NA	NA	NA
"Kuczaj/030301.xml"	163	NA	NA	NA	NA
"Kuczaj/030304.xml"	161	NA	NA	NA	NA
"Kuczaj/030308.xml"	153	NA	NA	NA	NA
"Kuczaj/030311.xml"	151	NA	NA	NA	NA
"Kuczaj/030315.xml"	132	NA	NA	NA	NA
"Kuczaj/030318.xml"	109	NA	NA	NA	NA
"Kuczaj/030325.xml"	133	NA	NA	NA	NA
"Kuczaj/030328.xml"	161	NA	NA	NA	NA
"Kuczaj/030401.xml"	100	NA	NA	NA	NA
"Kuczaj/030404.xml"	152	NA	NA	NA	NA
"Kuczaj/030408.xml"	134	NA	NA	NA	NA
"Kuczaj/030412.xml"	103	NA	NA	NA	NA
"Kuczaj/030415.xml"	98	NA	NA	NA	NA
"Kuczaj/030419a.xml"	103	NA	NA	NA	NA
"Kuczaj/030419b.xml"	108	NA	NA	NA	NA
"Kuczaj/030426.xml"	124	NA	NA	NA	NA
"Kuczaj/030430.xml"	132	NA	NA	NA	NA
"Kuczaj/030503.xml"	116	NA	NA	NA	NA
"Kuczaj/030506.xml"	119	NA	NA	NA	NA
"Kuczaj/030513.xml"	118	NA	NA	NA	NA
"Kuczaj/030517.xml"	165	NA	NA	NA	NA
"Kuczaj/030523.xml"	103	NA	NA	NA	NA
"Kuczaj/030524.xml"	104	NA	NA	NA	NA
"Kuczaj/030529.xml"	99	NA	NA	NA	NA
"Kuczaj/030603.xml"	104	NA	NA	NA	NA
"Kuczaj/030604.xml"	147	NA	NA	NA	NA
"Kuczaj/030610.xml"	115	NA	NA	NA	NA
"Kuczaj/030613.xml"	129	NA	NA	NA	NA
"Kuczaj/030616.xml"	112	NA	NA	NA	NA
"Kuczaj/030619.xml"	126	NA	NA	NA	NA
"Kuczaj/030622.xml"	161	NA	NA	NA	NA
"Kuczaj/030626.xml"	124	NA	NA	NA	NA
"Kuczaj/030629.xml"	133	NA	NA	NA	NA
"Kuczaj/030704.xml"	113	4	3019	117	0.0341880341880342
"Kuczaj/030705.xml"	149	NA	NA	NA	NA
"Kuczaj/030715.xml"	71	26	3019	97	0.268041237113402
"Kuczaj/030721.xml"	107	NA	NA	NA	NA
"Kuczaj/030722.xml"	141	NA	NA	NA	NA
"Kuczaj/030728.xml"	128	NA	NA	NA	NA
"Kuczaj/030801.xml"	123	NA	NA	NA	NA
"Kuczaj/030805.xml"	96	3	3019	99	0.0303030303030303
"Kuczaj/030808.xml"	125	3	3019	128	0.0234375
"Kuczaj/030811.xml"	95	NA	NA	NA	NA
"Kuczaj/030816.xml"	105	NA	NA	NA	NA
"Kuczaj/030817.xml"	98	NA	NA	NA	NA
"Kuczaj/030821.xml"	100	NA	NA	NA	NA
"Kuczaj/030823.xml"	97	NA	NA	NA	NA
"Kuczaj/030828.xml"	101	NA	NA	NA	NA
"Kuczaj/030900.xml"	86	NA	NA	NA	NA
"Kuczaj/030905.xml"	104	NA	NA	NA	NA
"Kuczaj/030906.xml"	93	NA	NA	NA	NA
"Kuczaj/030912.xml"	114	NA	NA	NA	NA
"Kuczaj/030914.xml"	108	NA	NA	NA	NA
"Kuczaj/030919.xml"	109	NA	NA	NA	NA
"Kuczaj/030923.xml"	96	NA	NA	NA	NA
"Kuczaj/030925.xml"	107	NA	NA	NA	NA
"Kuczaj/030927.xml"	99	NA	NA	NA	NA
"Kuczaj/031003.xml"	85	NA	NA	NA	NA
"Kuczaj/031007.xml"	128	NA	NA	NA	NA
"Kuczaj/031009.xml"	55	NA	NA	NA	NA
"Kuczaj/031014.xml"	92	NA	NA	NA	NA
"Kuczaj/031015.xml"	120	NA	NA	NA	NA
"Kuczaj/031018.xml"	107	7	3019	114	0.0614035087719298
"Kuczaj/031025.xml"	122	NA	NA	NA	NA
"Kuczaj/031100.xml"	102	NA	NA	NA	NA
"Kuczaj/031102.xml"	65	NA	NA	NA	NA
"Kuczaj/031106.xml"	104	NA	NA	NA	NA
"Kuczaj/031111.xml"	82	NA	NA	NA	NA
"Kuczaj/031112.xml"	109	NA	NA	NA	NA
"Kuczaj/031116.xml"	84	NA	NA	NA	NA
"Kuczaj/031125.xml"	44	NA	NA	NA	NA
"Kuczaj/040003.xml"	56	NA	NA	NA	NA
"Kuczaj/040015.xml"	53	NA	NA	NA	NA
"Kuczaj/040016.xml"	60	NA	NA	NA	NA
"Kuczaj/040025.xml"	67	NA	NA	NA	NA
"Kuczaj/040100.xml"	79	NA	NA	NA	NA
"Kuczaj/040105.xml"	58	NA	NA	NA	NA
"Kuczaj/040109.xml"	59	NA	NA	NA	NA
"Kuczaj/040115.xml"	71	NA	NA	NA	NA
"Kuczaj/040120.xml"	67	NA	NA	NA	NA
"Kuczaj/040124.xml"	64	NA	NA	NA	NA
"Kuczaj/040129.xml"	82	NA	NA	NA	NA
"Kuczaj/040202.xml"	76	NA	NA	NA	NA
"Kuczaj/040209.xml"	95	NA	NA	NA	NA
"Kuczaj/040213.xml"	69	NA	NA	NA	NA
"Kuczaj/040219.xml"	72	NA	NA	NA	NA
"Kuczaj/040224.xml"	66	NA	NA	NA	NA
"Kuczaj/040301.xml"	98	NA	NA	NA	NA
"Kuczaj/040307.xml"	112	NA	NA	NA	NA
"Kuczaj/040311.xml"	100	NA	NA	NA	NA
"Kuczaj/040315.xml"	73	NA	NA	NA	NA
"Kuczaj/040321.xml"	91	NA	NA	NA	NA
"Kuczaj/040401.xml"	72	NA	NA	NA	NA
"Kuczaj/040404.xml"	84	NA	NA	NA	NA
"Kuczaj/040421.xml"	80	NA	NA	NA	NA
"Kuczaj/040503.xml"	38	NA	NA	NA	NA
"Kuczaj/040514.xml"	82	NA	NA	NA	NA
"Kuczaj/040520.xml"	76	NA	NA	NA	NA
"Kuczaj/040528.xml"	68	NA	NA	NA	NA
"Kuczaj/040601.xml"	82	NA	NA	NA	NA
"Kuczaj/040605.xml"	64	NA	NA	NA	NA
"Kuczaj/040612.xml"	69	NA	NA	NA	NA
"Kuczaj/040614.xml"	61	NA	NA	NA	NA
"Kuczaj/040619.xml"	83	NA	NA	NA	NA
"Kuczaj/040627.xml"	63	NA	NA	NA	NA
"Kuczaj/040703.xml"	84	NA	NA	NA	NA
"Kuczaj/040705.xml"	68	NA	NA	NA	NA
"Kuczaj/040711.xml"	77	NA	NA	NA	NA
"Kuczaj/040800.xml"	87	NA	NA	NA	NA
"Kuczaj/040802.xml"	82	NA	NA	NA	NA
"Kuczaj/040807.xml"	61	NA	NA	NA	NA
"Kuczaj/040814.xml"	88	NA	NA	NA	NA
"Kuczaj/040820.xml"	76	NA	NA	NA	NA
"Kuczaj/040827.xml"	76	NA	NA	NA	NA
"Kuczaj/040900.xml"	62	NA	NA	NA	NA
"Kuczaj/040912.xml"	66	NA	NA	NA	NA
"Kuczaj/040919.xml"	69	NA	NA	NA	NA
"Kuczaj/040924.xml"	76	NA	NA	NA	NA
"Kuczaj/041001.xml"	84	NA	NA	NA	NA
"Kuczaj/041009.xml"	83	NA	NA	NA	NA
"Kuczaj/041015.xml"	87	NA	NA	NA	NA
"Kuczaj/041022.xml"	76	NA	NA	NA	NA
"Kuczaj/041029.xml"	123	NA	NA	NA	NA
"Kuczaj/041105.xml"	113	NA	NA	NA	NA
"Kuczaj/041113.xml"	92	NA	NA	NA	NA
"Kuczaj/041121.xml"	95	5	3019	100	0.05
"Kuczaj/041127.xml"	92	NA	NA	NA	NA
"Kuczaj/050004.xml"	96	NA	NA	NA	NA
"Kuczaj/050011.xml"	88	NA	NA	NA	NA
"Lara/010913.xml"	1021	NA	NA	NA	NA
"Lara/011007.xml"	966	NA	NA	NA	NA
"Lara/011018.xml"	649	NA	NA	NA	NA
"Lara/011104.xml"	955	NA	NA	NA	NA
"Lara/011105.xml"	509	NA	NA	NA	NA
"Lara/011109.xml"	1118	NA	NA	NA	NA
"Lara/011126.xml"	526	NA	NA	NA	NA
"Lara/011127.xml"	529	NA	NA	NA	NA
"Lara/020002.xml"	437	NA	NA	NA	NA
"Lara/020008.xml"	670	NA	NA	NA	NA
"Lara/020017.xml"	786	NA	NA	NA	NA
"Lara/020019.xml"	575	NA	NA	NA	NA
"Lara/020110.xml"	437	NA	NA	NA	NA
"Lara/020111.xml"	497	NA	NA	NA	NA
"Lara/020116.xml"	570	NA	NA	NA	NA
"Lara/020119.xml"	599	NA	NA	NA	NA
"Lara/020121.xml"	469	NA	NA	NA	NA
"Lara/020125.xml"	1036	NA	NA	NA	NA
"Lara/020203.xml"	499	NA	NA	NA	NA
"Lara/020204.xml"	543	NA	NA	NA	NA
"Lara/020205.xml"	722	NA	NA	NA	NA
"Lara/020214.xml"	465	NA	NA	NA	NA
"Lara/020217.xml"	539	NA	NA	NA	NA
"Lara/020218.xml"	462	NA	NA	NA	NA
"Lara/020221.xml"	681	NA	NA	NA	NA
"Lara/020316.xml"	207	NA	NA	NA	NA
"Lara/020323.xml"	908	NA	NA	NA	NA
"Lara/020416.xml"	377	NA	NA	NA	NA
"Lara/020418.xml"	332	4	15532	336	0.0119047619047619
"Lara/020508.xml"	312	NA	NA	NA	NA
"Lara/020510.xml"	293	NA	NA	NA	NA
"Lara/020525.xml"	310	NA	NA	NA	NA
"Lara/020600.xml"	391	NA	NA	NA	NA
"Lara/020607.xml"	587	10	15532	597	0.016750418760469
"Lara/020616.xml"	743	3	15532	746	0.00402144772117962
"Lara/020618.xml"	414	NA	NA	NA	NA
"Lara/020619.xml"	528	NA	NA	NA	NA
"Lara/020622.xml"	1532	4	15532	1536	0.00260416666666667
"Lara/020624.xml"	331	NA	NA	NA	NA
"Lara/020625.xml"	385	1	15532	386	0.00259067357512953
"Lara/020628.xml"	3163	17	15532	3180	0.00534591194968553
"Lara/020702.xml"	321	NA	NA	NA	NA
"Lara/020707.xml"	868	4	15532	872	0.00458715596330275
"Lara/020712.xml"	924	9	15532	933	0.00964630225080386
"Lara/020713.xml"	663	1	15532	664	0.00150602409638554
"Lara/020714.xml"	292	11	15532	303	0.0363036303630363
"Lara/020715.xml"	336	NA	NA	NA	NA
"Lara/020725.xml"	711	NA	NA	NA	NA
"Lara/020726.xml"	787	NA	NA	NA	NA
"Lara/020727.xml"	1407	NA	NA	NA	NA
"Lara/020801.xml"	1030	NA	NA	NA	NA
"Lara/020802.xml"	975	NA	NA	NA	NA
"Lara/020803.xml"	1198	NA	NA	NA	NA
"Lara/020804.xml"	184	NA	NA	NA	NA
"Lara/020809.xml"	1500	NA	NA	NA	NA
"Lara/020810.xml"	1017	1	15532	1018	0.000982318271119843
"Lara/020811.xml"	601	1	15532	602	0.00166112956810631
"Lara/020815.xml"	675	NA	NA	NA	NA
"Lara/020823.xml"	2256	1	15532	2257	0.000443066016836509
"Lara/020900.xml"	2437	5	15532	2442	0.00204750204750205
"Lara/020909.xml"	463	NA	NA	NA	NA
"Lara/020910.xml"	587	NA	NA	NA	NA
"Lara/020913.xml"	1814	NA	NA	NA	NA
"Lara/020914.xml"	1509	1	15532	1510	0.000662251655629139
"Lara/020926.xml"	675	NA	NA	NA	NA
"Lara/021004.xml"	739	NA	NA	NA	NA
"Lara/021005.xml"	860	3	15532	863	0.00347624565469293
"Lara/021006.xml"	664	NA	NA	NA	NA
"Lara/021007.xml"	1028	NA	NA	NA	NA
"Lara/021012.xml"	1202	NA	NA	NA	NA
"Lara/021013.xml"	1195	NA	NA	NA	NA
"Lara/021014.xml"	2208	31	15532	2239	0.0138454667262171
"Lara/021015.xml"	1360	NA	NA	NA	NA
"Lara/021019.xml"	498	9	15532	507	0.0177514792899408
"Lara/021021.xml"	472	NA	NA	NA	NA
"Lara/021022.xml"	950	NA	NA	NA	NA
"Lara/021028.xml"	370	NA	NA	NA	NA
"Lara/021029.xml"	434	NA	NA	NA	NA
"Lara/021030.xml"	214	NA	NA	NA	NA
"Lara/021102.xml"	673	1	15532	674	0.00148367952522255
"Lara/021103.xml"	1502	9	15532	1511	0.00595632031767042
"Lara/021104.xml"	1160	NA	NA	NA	NA
"Lara/021109.xml"	448	7	15532	455	0.0153846153846154
